02:27:01.3111 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::find_best_slab: remaining: 229376, ut sizebits: 19, ut size: 524288. size_bits 18
02:27:01.3112 [INFO] uart5: [virt:  2.01s (+0.3ms)] cantrip_memory_manager::memory_manager::find_best_slab: remaining: 229376, ut sizebits: 19, ut size: 524288. size_bits 18
02:27:01.3130 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Alignment: 32768
02:27:01.3131 [INFO] uart5: [virt:  2.01s (+0.2ms)] cantrip_memory_manager::memory_manager::Alignment: 32768
02:27:01.3264 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Best slab, free_index 294912, aligned_free_index 294912, slab_size: 32768 best_bits: 15
02:27:01.3265 [INFO] uart5: [virt:  2.01s (+0.4ms)] cantrip_memory_manager::memory_manager::Best slab, free_index 294912, aligned_free_index 294912, slab_size: 32768 best_bits: 15
02:27:01.3304 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Align slab split! cptr: 78 paddr base: 672956416 paddr top: 672989184
02:27:01.3305 [INFO] uart5: [virt:  2.01s (+0.3ms)] cantrip_memory_manager::memory_manager::Align slab split! cptr: 78 paddr base: 672956416 paddr top: 672989184
02:27:01.3371 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::find_best_slab: remaining: 196608, ut sizebits: 19, ut size: 524288. size_bits 18
02:27:01.3372 [INFO] uart5: [virt:  2.01s (+0.3ms)] cantrip_memory_manager::memory_manager::find_best_slab: remaining: 196608, ut sizebits: 19, ut size: 524288. size_bits 18
02:27:01.3391 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Alignment: 65536
02:27:01.3391 [INFO] uart5: [virt:  2.02s (+0.3ms)] cantrip_memory_manager::memory_manager::Alignment: 65536
02:27:01.3421 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Best slab, free_index 327680, aligned_free_index 327680, slab_size: 65536 best_bits: 16
02:27:01.3422 [INFO] uart5: [virt:  2.02s (+0.3ms)] cantrip_memory_manager::memory_manager::Best slab, free_index 327680, aligned_free_index 327680, slab_size: 65536 best_bits: 16
02:27:01.3486 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Align slab split! cptr: 79 paddr base: 672989184 paddr top: 673054720
02:27:01.3486 [INFO] uart5: [virt:  2.02s (+0.3ms)] cantrip_memory_manager::memory_manager::Align slab split! cptr: 79 paddr base: 672989184 paddr top: 673054720
02:27:01.3506 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::find_best_slab: remaining: 131072, ut sizebits: 19, ut size: 524288. size_bits 18
02:27:01.3507 [INFO] uart5: [virt:  2.02s (+0.4ms)] cantrip_memory_manager::memory_manager::find_best_slab: remaining: 131072, ut sizebits: 19, ut size: 524288. size_bits 18
02:27:01.3519 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Alignment: 131072
02:27:01.3519 [INFO] uart5: [virt:  2.02s (+0.2ms)] cantrip_memory_manager::memory_manager::Alignment: 131072
02:27:01.3540 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Best slab, free_index 393216, aligned_free_index 393216, slab_size: 131072 best_bits: 17
02:27:01.3541 [INFO] uart5: [virt:  2.02s (+0.4ms)] cantrip_memory_manager::memory_manager::Best slab, free_index 393216, aligned_free_index 393216, slab_size: 131072 best_bits: 17
02:27:01.3593 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Align slab split! cptr: 80 paddr base: 673054720 paddr top: 673185792
02:27:01.3594 [INFO] uart5: [virt:  2.02s (+0.3ms)] cantrip_memory_manager::memory_manager::Align slab split! cptr: 80 paddr base: 673054720 paddr top: 673185792
02:27:01.3621 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::find_best_slab: remaining: 0, ut sizebits: 19, ut size: 524288. size_bits 18
02:27:01.3622 [INFO] uart5: [virt:  2.02s (+0.3ms)] cantrip_memory_manager::memory_manager::find_best_slab: remaining: 0, ut sizebits: 19, ut size: 524288. size_bits 18
02:27:01.3655 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Untyped slab after filling: seL4_Untyped_Describe { error: 2, remainingBytes: 0, sizeBits: 19 }
02:27:01.3656 [INFO] uart5: [virt:  2.02s (+0.4ms)] cantrip_memory_manager::memory_manager::Untyped slab after filling: seL4_Untyped_Describe { error: 2, remainingBytes: 0, sizeBits: 19 }
02:27:01.3794 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 58 Base pptr: 671612928 top pptr: 672137216
02:27:01.3795 [INFO] uart5: [virt:  2.02s (+6.1ms)] cantrip_memory_manager::memory_manager::Slab: 58 Base pptr: 671612928 top pptr: 672137216
02:27:01.3844 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 65 Base pptr: 674234368 top pptr: 674758656
02:27:01.3844 [INFO] uart5: [virt:  2.02s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 65 Base pptr: 674234368 top pptr: 674758656
02:27:01.3871 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 57 Base pptr: 671350784 top pptr: 671612928
02:27:01.3872 [INFO] uart5: [virt:  2.02s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 57 Base pptr: 671350784 top pptr: 671612928
02:27:01.3893 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 66 Base pptr: 674758656 top pptr: 675020800
02:27:01.3894 [INFO] uart5: [virt:  2.02s (+0.2ms)] cantrip_memory_manager::memory_manager::Slab: 66 Base pptr: 674758656 top pptr: 675020800
02:27:01.3958 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 62 Base pptr: 672399360 top pptr: 672661504
02:27:01.3959 [INFO] uart5: [virt:  2.02s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 62 Base pptr: 672399360 top pptr: 672661504
02:27:01.3988 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 80 Base pptr: 673054720 top pptr: 673185792
02:27:01.3989 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 80 Base pptr: 673054720 top pptr: 673185792
02:27:01.4008 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 56 Base pptr: 671219712 top pptr: 671350784
02:27:01.4009 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 56 Base pptr: 671219712 top pptr: 671350784
02:27:01.4063 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 67 Base pptr: 675020800 top pptr: 675151872
02:27:01.4063 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 67 Base pptr: 675020800 top pptr: 675151872
02:27:01.4093 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 61 Base pptr: 672268288 top pptr: 672399360
02:27:01.4094 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 61 Base pptr: 672268288 top pptr: 672399360
02:27:01.4111 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 60 Base pptr: 672202752 top pptr: 672268288
02:27:01.4111 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 60 Base pptr: 672202752 top pptr: 672268288
02:27:01.4129 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 79 Base pptr: 672989184 top pptr: 673054720
02:27:01.4130 [INFO] uart5: [virt:  2.03s (+0.2ms)] cantrip_memory_manager::memory_manager::Slab: 79 Base pptr: 672989184 top pptr: 673054720
02:27:01.4183 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 59 Base pptr: 672137216 top pptr: 672202752
02:27:01.4183 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 59 Base pptr: 672137216 top pptr: 672202752
02:27:01.4201 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 68 Base pptr: 675151872 top pptr: 675217408
02:27:01.4202 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 68 Base pptr: 675151872 top pptr: 675217408
02:27:01.4219 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 78 Base pptr: 672956416 top pptr: 672989184
02:27:01.4220 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 78 Base pptr: 672956416 top pptr: 672989184
02:27:01.4239 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 75 Base pptr: 675217408 top pptr: 675250176
02:27:01.4240 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 75 Base pptr: 675217408 top pptr: 675250176
02:27:01.4258 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 74 Base pptr: 675266560 top pptr: 675282944
02:27:01.4259 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 74 Base pptr: 675266560 top pptr: 675282944
02:27:01.4306 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 76 Base pptr: 671088640 top pptr: 671096832
02:27:01.4307 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 76 Base pptr: 671088640 top pptr: 671096832
02:27:01.4328 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 55 Base pptr: 671215616 top pptr: 671219712
02:27:01.4329 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 55 Base pptr: 671215616 top pptr: 671219712
02:27:01.4346 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 73 Base pptr: 675262464 top pptr: 675266560
02:27:01.4347 [INFO] uart5: [virt:  2.03s (+0.2ms)] cantrip_memory_manager::memory_manager::Slab: 73 Base pptr: 675262464 top pptr: 675266560
02:27:01.4368 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 72 Base pptr: 675260416 top pptr: 675262464
02:27:01.4368 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 72 Base pptr: 675260416 top pptr: 675262464
02:27:01.4396 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 71 Base pptr: 675259392 top pptr: 675260416
02:27:01.4396 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 71 Base pptr: 675259392 top pptr: 675260416
02:27:01.4459 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::Slab: 70 Base pptr: 675258880 top pptr: 675259392
02:27:01.4460 [INFO] uart5: [virt:  2.03s (+0.3ms)] cantrip_memory_manager::memory_manager::Slab: 70 Base pptr: 675258880 top pptr: 675259392
02:27:01.4494 [INFO] uart5: [output] cantrip_memory_manager::Global memory: 0 allocated 2723584 free, reserved: 114688 kernel 1343488 user
02:27:01.4495 [INFO] uart5: [virt:  2.03s (+0.4ms)] cantrip_memory_manager::Global memory: 0 allocated 2723584 free, reserved: 114688 kernel 1343488 user
02:27:01.4791 [INFO] uart5: [output] synthetic_random_alloc 42 1000 48 latency best_fit
02:27:01.4792 [INFO] uart5: [virt:  2.03s (+2.7ms)] synthetic_random_alloc 42 1000 48 latency best_fit
02:27:01.4818 [INFO] uart5: [output] Begin synthetic workload!
02:27:01.4819 [INFO] uart5: [virt:  2.03s (+0.2ms)] Begin synthetic workload!
02:27:01.4906 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 17411, 'allocation': true}
02:27:01.4907 [INFO] uart5: [virt:  2.03s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 17411, 'allocation': true}
02:27:01.4993 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 253931, 'allocation': false}
02:27:01.4994 [INFO] uart5: [virt:  2.04s (+3.1ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 253931, 'allocation': false}
02:27:01.5049 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 24576, 'bytes in-use': 8192, 'obj-in-use': 1, 'instruction count': 11054, 'allocation': true}
02:27:01.5050 [INFO] uart5: [virt:  2.04s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 24576, 'bytes in-use': 8192, 'obj-in-use': 1, 'instruction count': 11054, 'allocation': true}
02:27:01.5121 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 25088, 'bytes in-use': 8704, 'obj-in-use': 2, 'instruction count': 5703, 'allocation': true}
02:27:01.5123 [INFO] uart5: [virt:  2.04s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 25088, 'bytes in-use': 8704, 'obj-in-use': 2, 'instruction count': 5703, 'allocation': true}
02:27:01.5207 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 37376, 'bytes in-use': 20992, 'obj-in-use': 5, 'instruction count': 18339, 'allocation': true}
02:27:01.5208 [INFO] uart5: [virt:  2.04s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 37376, 'bytes in-use': 20992, 'obj-in-use': 5, 'instruction count': 18339, 'allocation': true}
02:27:01.5254 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 37376, 'bytes in-use': 8704, 'obj-in-use': 2, 'instruction count': 4286, 'allocation': false}
02:27:01.5255 [INFO] uart5: [virt:  2.04s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 37376, 'bytes in-use': 8704, 'obj-in-use': 2, 'instruction count': 4286, 'allocation': false}
02:27:01.5340 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 37376, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 127771, 'allocation': false}
02:27:01.5342 [INFO] uart5: [virt:  2.04s (+1.8ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 37376, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 127771, 'allocation': false}
02:27:01.5381 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 37376, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:27:01.5382 [INFO] uart5: [virt:  2.04s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 37376, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:27:01.5455 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 37408, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 5729, 'allocation': true}
02:27:01.5457 [INFO] uart5: [virt:  2.04s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 37408, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 5729, 'allocation': true}
02:27:01.5489 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 37920, 'bytes in-use': 544, 'obj-in-use': 2, 'instruction count': 6118, 'allocation': true}
02:27:01.5490 [INFO] uart5: [virt:  2.04s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 37920, 'bytes in-use': 544, 'obj-in-use': 2, 'instruction count': 6118, 'allocation': true}
02:27:01.5544 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 37920, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 2751, 'allocation': false}
02:27:01.5545 [INFO] uart5: [virt:  2.04s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 37920, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 2751, 'allocation': false}
02:27:01.5573 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 37936, 'bytes in-use': 48, 'obj-in-use': 2, 'instruction count': 5453, 'allocation': true}
02:27:01.5573 [INFO] uart5: [virt:  2.04s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 37936, 'bytes in-use': 48, 'obj-in-use': 2, 'instruction count': 5453, 'allocation': true}
02:27:01.5601 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 38960, 'bytes in-use': 1072, 'obj-in-use': 3, 'instruction count': 4835, 'allocation': true}
02:27:01.5602 [INFO] uart5: [virt:  2.04s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 38960, 'bytes in-use': 1072, 'obj-in-use': 3, 'instruction count': 4835, 'allocation': true}
02:27:01.5672 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 38976, 'bytes in-use': 1088, 'obj-in-use': 4, 'instruction count': 5299, 'allocation': true}
02:27:01.5673 [INFO] uart5: [virt:  2.04s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 38976, 'bytes in-use': 1088, 'obj-in-use': 4, 'instruction count': 5299, 'allocation': true}
02:27:01.5704 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 39232, 'bytes in-use': 1344, 'obj-in-use': 5, 'instruction count': 4679, 'allocation': true}
02:27:01.5704 [INFO] uart5: [virt:  2.05s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 39232, 'bytes in-use': 1344, 'obj-in-use': 5, 'instruction count': 4679, 'allocation': true}
02:27:01.5764 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 43328, 'bytes in-use': 5440, 'obj-in-use': 6, 'instruction count': 7776, 'allocation': true}
02:27:01.5764 [INFO] uart5: [virt:  2.05s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 43328, 'bytes in-use': 5440, 'obj-in-use': 6, 'instruction count': 7776, 'allocation': true}
02:27:01.5795 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 84288, 'bytes in-use': 46400, 'obj-in-use': 16, 'instruction count': 15845, 'allocation': true}
02:27:01.5796 [INFO] uart5: [virt:  2.05s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 84288, 'bytes in-use': 46400, 'obj-in-use': 16, 'instruction count': 15845, 'allocation': true}
02:27:01.5860 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 84416, 'bytes in-use': 46528, 'obj-in-use': 17, 'instruction count': 6870, 'allocation': true}
02:27:01.5860 [INFO] uart5: [virt:  2.05s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 84416, 'bytes in-use': 46528, 'obj-in-use': 17, 'instruction count': 6870, 'allocation': true}
02:27:01.5891 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 84928, 'bytes in-use': 47040, 'obj-in-use': 18, 'instruction count': 5377, 'allocation': true}
02:27:01.5891 [INFO] uart5: [virt:  2.05s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 84928, 'bytes in-use': 47040, 'obj-in-use': 18, 'instruction count': 5377, 'allocation': true}
02:27:01.5922 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 84928, 'bytes in-use': 46016, 'obj-in-use': 17, 'instruction count': 1483, 'allocation': false}
02:27:01.5922 [INFO] uart5: [virt:  2.05s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 84928, 'bytes in-use': 46016, 'obj-in-use': 17, 'instruction count': 1483, 'allocation': false}
02:27:01.5986 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 84928, 'bytes in-use': 45504, 'obj-in-use': 16, 'instruction count': 3228, 'allocation': false}
02:27:01.5987 [INFO] uart5: [virt:  2.05s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 84928, 'bytes in-use': 45504, 'obj-in-use': 16, 'instruction count': 3228, 'allocation': false}
02:27:01.6019 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 84928, 'bytes in-use': 41408, 'obj-in-use': 15, 'instruction count': 1482, 'allocation': false}
02:27:01.6020 [INFO] uart5: [virt:  2.05s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 84928, 'bytes in-use': 41408, 'obj-in-use': 15, 'instruction count': 1482, 'allocation': false}
02:27:01.6081 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 84960, 'bytes in-use': 41440, 'obj-in-use': 16, 'instruction count': 5432, 'allocation': true}
02:27:01.6082 [INFO] uart5: [virt:  2.05s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 84960, 'bytes in-use': 41440, 'obj-in-use': 16, 'instruction count': 5432, 'allocation': true}
02:27:01.6115 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 84976, 'bytes in-use': 41456, 'obj-in-use': 17, 'instruction count': 5303, 'allocation': true}
02:27:01.6115 [INFO] uart5: [virt:  2.05s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 84976, 'bytes in-use': 41456, 'obj-in-use': 17, 'instruction count': 5303, 'allocation': true}
02:27:01.6176 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 85008, 'bytes in-use': 41488, 'obj-in-use': 18, 'instruction count': 5419, 'allocation': true}
02:27:01.6176 [INFO] uart5: [virt:  2.05s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 85008, 'bytes in-use': 41488, 'obj-in-use': 18, 'instruction count': 5419, 'allocation': true}
02:27:01.6210 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 86032, 'bytes in-use': 42512, 'obj-in-use': 19, 'instruction count': 5277, 'allocation': true}
02:27:01.6210 [INFO] uart5: [virt:  2.05s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 86032, 'bytes in-use': 42512, 'obj-in-use': 19, 'instruction count': 5277, 'allocation': true}
02:27:01.6279 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 86032, 'bytes in-use': 42384, 'obj-in-use': 18, 'instruction count': 3982, 'allocation': false}
02:27:01.6280 [INFO] uart5: [virt:  2.05s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 86032, 'bytes in-use': 42384, 'obj-in-use': 18, 'instruction count': 3982, 'allocation': false}
02:27:01.6313 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 86032, 'bytes in-use': 42368, 'obj-in-use': 17, 'instruction count': 1736, 'allocation': false}
02:27:01.6314 [INFO] uart5: [virt:  2.05s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 86032, 'bytes in-use': 42368, 'obj-in-use': 17, 'instruction count': 1736, 'allocation': false}
02:27:01.6349 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 110608, 'bytes in-use': 66944, 'obj-in-use': 23, 'instruction count': 3591, 'allocation': true}
02:27:01.6349 [INFO] uart5: [virt:  2.05s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 110608, 'bytes in-use': 66944, 'obj-in-use': 23, 'instruction count': 3591, 'allocation': true}
